tournament_year,stage,player1_name,player2_name
2006,FINAL,Manley P.,Taylor P.
2006,SEMI-FINALS,Jones W.,Manley P.
2006,SEMI-FINALS,Taylor P.,Mardle W.
2006,QUARTER-FINALS,Manley P.,Lewis A.
2006,QUARTER-FINALS,Mardle W.,Warriner-Little A.
2006,QUARTER-FINALS,Taylor P.,Painter K.
2006,QUARTER-FINALS,Welding G.,Jones W.
2006,1/8-FINALS,Manley P.,Smith D.
2006,1/8-FINALS,Mardle W.,Part J.
2006,1/8-FINALS,Painter K.,Dudbridge M.
2006,1/8-FINALS,Scholten R.,Lewis A.
2006,1/8-FINALS,Smith A.,Warriner-Little A.
2006,1/8-FINALS,Taylor P.,Hamilton A.
2006,1/16-FINALS,Carver R.,Smith A.
2006,1/16-FINALS,Jenkins T.,Hamilton A.
2006,1/8-FINALS,Jones W.,Alker S.
2006,1/16-FINALS,Mardle W.,Clarys E.
2006,1/16-FINALS,Part J.,Mason C.
2006,1/16-FINALS,Warriner-Little A.,Convery G.
2006,1/8-FINALS,Welding G.,Kuczynski J.
2006,1/16-FINALS,Dudbridge M.,Tabern A.
2006,1/16-FINALS,Ovens D.,Alker S.
2006,1/16-FINALS,Painter K.,Newton W.
2006,1/16-FINALS,Priestley D.,Lewis A.
2006,1/16-FINALS,Scholten R.,Seyler T.
2006,1/16-FINALS,Taylor P.,Clark M.
2006,1/16-FINALS,Walsh M.,Smith D.
2006,1/16-FINALS,Jenkins A.,Jones W.
2006,1/16-FINALS,Kuczynski J.,Van der Rassel J.
2006,1/16-FINALS,Manley P.,Clark J.
2006,1/16-FINALS,Welding G.,Extercatte E.
2006,1/32-FINALS,Askew D.,Convery G.
2006,1/32-FINALS,Clarys E.,Cadogan W.
2006,1/32-FINALS,Harvey J.,Seyler T.
2006,1/32-FINALS,Mason C.,Hine S.
2006,1/32-FINALS,Monk C.,Smith A.
2006,1/32-FINALS,Painter K.,Newton D.
2006,1/32-FINALS,Roy A.,Tabern A.
2006,1/32-FINALS,Warriner-Little A.,Welge A.
2006,1/32-FINALS,Anderson B.,Hamilton A.
2006,1/32-FINALS,Baxter R.,Carver R.
2006,1/32-FINALS,Clark M.,Woods K.
2006,1/32-FINALS,Dudbridge M.,Young D.
2006,1/32-FINALS,Jenkins T.,Mann J.
2006,1/32-FINALS,Mardle W.,Roach B.
2006,1/32-FINALS,Ovens D.,Wylie G.
2006,1/32-FINALS,Priestley D.,Magowan J.
2006,1/32-FINALS,Jenkins A.,Bulen P.
2006,1/32-FINALS,Lloyd C.,Welding G.
2006,1/32-FINALS,Manley P.,Spiolek K.
2006,1/32-FINALS,Sams L.,Kuczynski J.
2006,1/32-FINALS,Scholten R.,Whitcombe D.
2006,1/32-FINALS,Smith D.,Salmon M.
2006,1/32-FINALS,Walsh M.,Parry W.
2006,1/32-FINALS,Webster D.,Extercatte E.
2006,1/32-FINALS,Beaton S.,Van der Rassel J.
2006,1/32-FINALS,Caves A.,Alker S.
2006,1/32-FINALS,Lewis A.,Honey D.
2006,1/32-FINALS,Maish S.,Clark J.
2006,1/32-FINALS,Newton W.,Matsunaga Y.
2006,1/32-FINALS,Part J.,Liu C. A.
2006,1/32-FINALS,Taylor P.,Platt D.
2006,1/32-FINALS,Wade J.,Jones W.
